"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","54/2311","345/28407",2.57876990253004e-06,3.66121652828339e-05,2.25872763392495e-05,"Med21/Kcmf1/Rnf7/Cdc42/Pex2/Ube2a/Pja1/Mex3c/Med6/Rbx1/Rnf4/Rnf113a1/Rnf34/Ube2d3/Tmem129/Ccnc/Mycbp2/Ubr5/Herc2/Huwe1/Ubr1/Hectd1/Mib1/Rnf130/Cbl/Ubr4/Ubr2/Ube4b/Rnf31/Arel1/Ubr3/Nedd4/Herc3/Lrsam1/Rnft2/Rnf150/Med23/Pcgf5/Med12/Med1/Rnf123/Ube3a/Rnf144b/Hecw1/Hecw2/Rnf152/Ltn1/Trip12/Ube3c/Nedd4l/Rnf111/Sh3rf1/Vps18/Pcgf3",54
"GO:0046982","GO:0046982","protein heterodimerization activity","50/2311","312/28407",3.01896372685703e-06,4.23391254376291e-05,2.61204307047708e-05,"Sdcbp/Ppp2ca/Tpm4/Snx2/Vapa/Mlx/Pole4/Taf12/Taf13/Usf2/P4hb/Sae1/Taf9b/Taf11/Atf4/Pafah1b3/Il12a/Sri/Syt4/Bmp6/Nfyc/Bok/Tenm2/Tenm3/Tenm1/Zhx3/Syt1/Adra1a/Ralgapb/Kcnb2/Ralgapa1/Zfp318/Tenm4/Taf1/Slc7a8/Gabbr2/Pik3r1/Arnt2/Itga3/Alg2/Tcf4/Hip1/Fbxo7/Mef2c/Syt10/Ralgapa2/Abcg4/Add2/Adcy8/Neurod2",50
"GO:0016595","GO:0016595","glutamate binding","8/2311","14/28407",3.64123169745624e-06,5.04508006274058e-05,3.11247959934751e-05,"Grin2a/Grin1/Grin2b/Gad2/Grm7/Gclc/Grik1/Grin2d",8
"GO:0004402","GO:0004402","histone acetyltransferase activity","14/2311","43/28407",4.36662250918815e-06,5.97811414948378e-05,3.6880997132742e-05,"Naa50/Taf9/Gtf2b/Hat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Kat6b/Jade1",14
"GO:0019903","GO:0019903","protein phosphatase binding","35/2311","191/28407",4.57472947093971e-06,6.18933987244784e-05,3.81841196707537e-05,"Ppp1cc/Igbp1/Ppp2ca/Ppp1ca/Sphk1/Ppp1r3c/Ppp1r3d/Snx3/Cdc5l/Cdh1/Atp2b4/Cdh2/Cacna1b/Mtmr9/Strn/Akap6/Cacna1c/Itpr1/Akap11/Myo16/Ppp1r9a/Pik3r1/Ptprt/Iqgap1/Mtmr3/Insr/Akap1/Stx17/Slc9a1/Cabin1/Ambra1/Grin3a/Egfr/Adcy8/Ctnnd1",35
"GO:0003743","GO:0003743","translation initiation factor activity","17/2311","61/28407",4.72459311540145e-06,6.24515181920881e-05,3.85284423445926e-05,"Eif2s2/Eif3i/Eif4a1/Mtif3/Eif2b2/Eif3h/Eif1/Eif4g2/Eif2b5/Eif3b/Eif2s1/Eif3m/Eif4e/Eif4a2/Eif1b/Eif4g3/Eif4g1",17
"GO:0070063","GO:0070063","RNA polymerase binding","17/2311","61/28407",4.72459311540145e-06,6.24515181920881e-05,3.85284423445926e-05,"Elof1/Ppib/Gtf2b/Elp2/Wdr43/Bin1/Ccnt1/Dhx9/Uvssa/Ago2/Rprd2/Ago1/Nedd4/Smyd3/Rtf1/Ercc6/Ccnt2",17
"GO:0017124","GO:0017124","SH3 domain binding","27/2311","130/28407",5.04120336147548e-06,6.57049228674392e-05,4.05355771282875e-05,"Gpx1/Sh3bgrl/Crk/Gja1/Evl/Dock4/Synj1/Dock3/Cbl/Cit/Syngap1/Cntnap1/Sgip1/Dnajc6/Shank1/Dennd1a/Arhgap1/Dnm2/Fmn1/Mypn/Elmo1/Dnm1/Dpysl3/Prrt2/Usp8/Prkce/Enah",27
"GO:0003714","GO:0003714","transcription corepressor activity","36/2311","200/28407",5.14078353824662e-06,6.57049228674392e-05,4.05355771282875e-05,"Hmgb1/Yaf2/Cops2/Hr/Snw1/C1d/Cnot7/Bend6/Tsg101/Sap18/Phf24/Ncor1/Nsd1/Atf7ip/Mta3/Spen/Gon4l/Crebbp/Nipbl/Hdac9/Setd5/Mecp2/Yeats2/Tbl1x/Nrip1/Zfp451/Hipk2/Hipk3/Tcf4/Med1/Trerf1/Ezh1/Lcor/Sfmbt2/Zfp366/Crym",36
"GO:0031369","GO:0031369","translation initiation factor binding","13/2311","38/28407",5.14212439832133e-06,6.57049228674392e-05,4.05355771282875e-05,"Polr2g/Eif2s2/Rps24/Rbx1/Eif2b5/Eif3b/Eif3m/Eif4e/Cacna1c/Syt11/Celf1/Eif4g1/Tbl2",13
"GO:0051082","GO:0051082","unfolded protein binding","21/2311","88/28407",5.77206388411402e-06,7.29436644695727e-05,4.50014003226472e-05,"Cct3/Cct5/Pfdn4/Dnajb6/Cct6a/Ptges3/Dnaja2/Grpel1/Scg5/Nudc/Dnaja1/Vbp1/Npm1/Serpinh1/Naca/Cct8/Cdc37/Ube4b/Cdc37l1/Uggt1/Uggt2",21
"GO:0051015","GO:0051015","actin filament binding","38/2311","219/28407",6.97885924835065e-06,8.72357406043832e-05,5.38186628534135e-05,"Arpc3/Tpm4/Tagln3/Arpc5/Ctnna1/Dstn/Capza2/Cnn2/Cfl2/Actr3/Tnnc1/Bin1/Macf1/Gas7/Sptan1/Myh10/Myo5a/Plec/Cacnb2/Myo16/Abi3bp/Ppp1r9a/Sptbn1/Tln2/Clasp2/Flnb/Flii/Myo5c/Syne1/Iqgap1/Hip1/Ablim3/Neb/Egfr/Myh8/Add2/Pstpip2/Myo18a",38
"GO:0033218","GO:0033218","amide binding","65/2311","457/28407",7.32578414741662e-06,9.05876534357969e-05,5.58865706322445e-05,"Rxfp2/Ppia/Tomm40l/Hmgb1/Pfdn4/Fnta/Ppib/Acadvl/Cst3/Prlr/Pex7/H2-D1/Crip1/Tyms/Tm2d1/Dld/Ctsb/Vbp1/B2m/Ppic/Vdac2/Pitpna/Scp2/Cabp1/Pex13/Gpr37l1/Ryr2/Lnpep/Grin2a/Grin1/Acaca/Nup214/Mtr/Tnpo1/Gria1/Sorl1/Tnpo2/Clstn2/Grin2b/Nln/Gad2/Pik3r1/Apba1/Pex5l/Grm7/Fasn/Igf1r/Clstn3/Cckbr/Gclc/Nktr/Insr/Cltc/Grik1/Apba2/Grin2d/Atp1a3/Gria3/C2cd2l/Oprd1/Clstn1/Pggt1b/Pcsk5/Pank1/Chrna7",65
"GO:0019905","GO:0019905","syntaxin binding","19/2311","77/28407",9.44879405547671e-06,0.000115596948551045,7.13156460626126e-05,"Cplx3/Snap47/Bet1/Stx8/Syt4/Nsf/Sptan1/Syt1/Myo5a/Stxbp5/Cplx2/Stxbp1/Stxbp5l/Syt7/Syt10/Abcc9/Prrt2/Stx16/Vps18",19
"GO:0140938","GO:0140938","histone H3 methyltransferase activity","13/2311","40/28407",9.79169615331851e-06,0.000118531058698066,7.31257973112097e-05,"Mettl23/Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2",13
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","25/2311","120/28407",1.05079983490135e-05,0.000125545818662853,7.74534386990966e-05,"Sdcbp/Wdr45b/Anxa2/Chmp3/Pfn2/Snx3/Fzd7/Commd1/Snx5/Frmpd4/Syt1/Acap2/Snap91/Cadps/Flii/Apba1/Plekha5/Plcb1/Amer2/Syt7/Gbf1/Hip1/Sestd1/Syt10/Amer1",25
"GO:0061733","GO:0061733","peptide-lysine-N-acetyltransferase activity","14/2311","46/28407",1.05895168785189e-05,0.000125545818662853,7.74534386990966e-05,"Naa50/Taf9/Gtf2b/Hat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Kat6b/Jade1",14
"GO:0034212","GO:0034212","peptide N-acetyltransferase activity","15/2311","52/28407",1.07068865702152e-05,0.000125642036283137,7.75127985856608e-05,"Naa20/Naa50/Taf9/Gtf2b/Hat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Kat6b/Jade1",15
"GO:1990782","GO:1990782","protein tyrosine kinase binding","26/2311","128/28407",1.13929484866087e-05,0.00013234233090505,8.16464357254039e-05,"Fnta/Hyal2/Pcna/Crk/Gja1/Cdh1/Dock4/Cdh2/Dscam/Epha4/Grm5/Cbl/Rasgrf1/Nrg1/Clasp2/Pik3r1/Tiam1/Pten/Ywhag/Plcg1/Phyhip/Frs2/Shc2/Ptprf/Sh2d3c/Ctnnd1",26
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","10/2311","25/28407",1.30103109626222e-05,0.000148137204029856,9.13908242710509e-05,"Gskip/Ryr2/Akap9/Akap6/Akap11/Arfgef2/Wasf3/Akap1/Arfgef1/Wasf1",10
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","10/2311","25/28407",1.30103109626222e-05,0.000148137204029856,9.13908242710509e-05,"Ryr2/Grin2a/Grin1/Itpr1/Ryr3/Ryr1/Grin2b/Itpr2/Trpm2/Grin2d",10
"GO:0005249","GO:0005249","voltage-gated potassium channel activity","21/2311","97/28407",2.84376141025937e-05,0.000317664983632155,0.000195978214158419,"Kcnip2/Kcnj14/Kcnj10/Kcnk1/Kcnq3/Kcnk9/Kcnh7/Kcnma1/Kcnh5/Kcnb2/Kcna3/Kcnj6/Kcna2/Kcnq5/Kcnj3/Kcnd2/Kcnn2/Kcnc2/Kcng3/Kcnq2/Kcnc1",21
"GO:0042975","GO:0042975","peroxisome proliferator activated receptor binding","9/2311","22/28407",2.87279637371688e-05,0.000317664983632155,0.000195978214158419,"Rpl11/Ncor1/Crebbp/Ep300/Asxl3/Med1/Asxl1/Ncoa6/Asxl2",9
"GO:0120283","GO:0120283","protein serine/threonine kinase binding","9/2311","22/28407",2.87279637371688e-05,0.000317664983632155,0.000195978214158419,"Nsf/Gsk3b/Dnm3/Dnm2/Dnm1/Cltc/Ap2a2/Prkce/Dnm1l",9
"GO:0008080","GO:0008080","N-acetyltransferase activity","18/2311","76/28407",2.93039417291266e-05,0.000320947933223767,0.0001980035761948,"Naa20/Sat1/Naa50/Taf9/Gtf2b/Hat1/Smarce1/Gnpnat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Kat6b/Jade1",18
"GO:0051219","GO:0051219","phosphoprotein binding","23/2311","112/28407",2.97232804553638e-05,0.000322469552110078,0.000198942314070657,"Pin1/Ywhab/Fkbp4/Snca/Crk/Bcar3/Mtor/Cbl/Cacnb2/Igf2r/Pik3r1/Nedd4/Grb10/Ywhag/Nos1/Abl2/Plcg1/Rtf1/Tbl2/Dpysl3/Arrb1/Sh2d3c/Mapk1",23
"GO:0005518","GO:0005518","collagen binding","17/2311","70/28407",3.42754109903039e-05,0.000368380585409808,0.00022726637488898,"Aebp1/Sparc/Lum/Pcolce/Ctsb/Serpinh1/Col6a2/Hsd17b12/Ctss/Pak1/Crtap/Srgn/Thbs1/Abi3bp/Map1a/Itga3/Cspg4",17
"GO:0099106","GO:0099106","ion channel regulator activity","26/2311","136/28407",3.4627821247176e-05,0.000368722170687523,0.000227477110337199,"Sumo1/Calm2/Vti1b/Kcnip2/Cacnb3/Stx8/Gnb2/Commd1/Cabp1/Atp2b4/Akap9/Itpr1/Nrxn3/Nrxn1/Cacnb2/Dpp6/Grm2/Fgf13/Nedd4/Grm7/Ank2/Nos1/Abcc9/Nedd4l/Wnk2/Chrna7",26
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","51/2311","350/28407",3.55162354171259e-05,0.000374712575501787,0.000231172792575016,"Ptp4a1/Ppp1cc/Ppp1cb/Ptp4a2/Ppp2ca/Ppp1ca/Phospho2/Impa1/Psph/Ppp2cb/Ppp1r3c/Nt5c/Ppp1r3d/Pde9a/Ssu72/Sacm1l/Dusp28/Nt5c3/Ppp4c/Ppm1l/Pde1a/Synj1/Ptpn4/Ptprd/Dusp18/Smpd4/Ppp1r12a/Ptprt/Ppm1e/Plcb1/Dnajc6/Mtmr3/Pde11a/Pde4b/Pten/Dusp8/Ptprz1/Plcg1/Ptprr/Ptprm/Pde4d/Gnaq/Ptprs/Inpp4a/Ptprf/Ssh2/Tns1/Eya3/Ptpre/Gdpd3/Plcxd3",51
"GO:0099094","GO:0099094","ligand-gated monoatomic cation channel activity","21/2311","99/28407",3.9232903147158e-05,0.000410162169265743,0.000253042839437172,"Kcnj14/Kcnj10/Kcnk1/Ryr2/Kcnh7/Grin2a/Grin1/Itpr1/Kcnj6/Ryr3/Ryr1/Grin2b/Kcnj3/Pex5l/Itpr2/Trpm2/Kcnn2/Scnn1a/Grik1/Grin2d/Chrna7",21
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","20/2311","92/28407",4.10399308922402e-05,0.000425188473207894,0.000262313071800568,"Ptp4a1/Ptp4a2/Ppp2ca/Dusp28/Ptpn4/Ptprd/Dusp18/Ptprt/Dnajc6/Mtmr3/Pten/Dusp8/Ptprz1/Ptprr/Ptprm/Ptprs/Ptprf/Ssh2/Eya3/Ptpre",20
"GO:0005230","GO:0005230","extracellular ligand-gated monoatomic ion channel activity","17/2311","71/28407",4.16788051571004e-05,0.000427952017238084,0.000264017995074113,"Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",17
"GO:0005267","GO:0005267","potassium channel activity","24/2311","122/28407",4.21841183303606e-05,0.000429307398937298,0.00026485417563729,"Kcnip2/Kcnj14/Kcnj10/Kcnk1/Kcnq3/Kcnk9/Kcnh7/Kcnma1/Kcnh5/Kcnb2/Kcna3/Kcnj6/Kcna2/Kcnq5/Kcnj3/Kcnd2/Kcnn2/Abcc8/Kcnc2/Kcng3/Kcnq2/Grik1/Abcc9/Kcnc1",24
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","54/2311","380/28407",4.28020828119542e-05,0.000431775396787258,0.000266376766530537,"Qrsl1/Eif4a1/Ddx41/Pop4/Ftsj1/Nsun2/Polr2e/Trmt2b/Farsb/Cnot7/Rpp14/Zcchc4/Thumpd3/Ddx52/Polr1c/Gars/Eif4a2/Polr2c/Emg1/Trmt10c/Pus3/Zc3h12b/Polr2a/Dicer1/Polr3a/Xrn1/Snrnp200/Dhx9/Ago3/Fancm/Cnot1/Ddx6/Ago2/Wars2/Ddx5/Iars2/Cmtr1/Dhx8/Dis3l2/Dhx33/Aqr/Polr1a/Alkbh8/Dcp1a/Dhx57/Zc3h12c/Dis3/Rnasel/Sepsecs/Polr3b/Vars2/Ddx17/Mars2/Ddx39b",54
"GO:0016410","GO:0016410","N-acyltransferase activity","21/2311","100/28407",4.58964065815056e-05,0.000458964065815056,0.000283150371038305,"Naa20/Sat1/Naa50/Taf9/Nmt2/Gtf2b/Hat1/Smarce1/Gnpnat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Alas1/Kat6b/Cers6/Jade1",21
"GO:0042974","GO:0042974","nuclear retinoic acid receptor binding","11/2311","34/28407",4.96078466539389e-05,0.000486606836564215,0.000300204126173255,"Snw1/Ncor1/Nsd1/Cnot1/Ncoa1/Nrip1/Med1/Fus/Asxl1/Ncoa2/Ncoa6",11
"GO:0140658","GO:0140658","ATP-dependent chromatin remodeler activity","11/2311","34/28407",4.96078466539389e-05,0.000486606836564215,0.000300204126173255,"Zranb3/Chd6/Chd8/Ep400/Smarcal1/Chd9/Atrx/Arid1a/Chd5/Ercc6/Rad54l2",11
"GO:0042626","GO:0042626","ATPase-coupled transmembrane transporter activity","22/2311","108/28407",4.99300927952847e-05,0.000486606836564215,0.000300204126173255,"Atp6v1d/Atp6v1e1/Atp1b3/Atp6v1f/Atp6v1g1/Atp6v0e/Abcb1b/Atp2b4/Abca8b/Abcc1/Atp2b3/Abca5/Atp2b1/Atp13a3/Abca3/Abca2/Abcc8/Abcc4/Abcg4/Atp1a3/Abcc9/Atp2a2",22
"GO:0060590","GO:0060590","ATPase regulator activity","13/2311","46/28407",5.21549693789573e-05,0.000504018611645386,0.000310946035925849,"Bag1/Ahsa1/Atp1b3/Dnajb6/Dnaja2/Grpel1/Hspbp1/Dnaja1/Hsph1/Bag5/Fnip2/Agrn/Tsc1",13
"GO:1901681","GO:1901681","sulfur compound binding","45/2311","301/28407",5.35014236784669e-05,0.000512721976918642,0.000316315434730585,"Ppia/Hmgb1/Pla2g5/Ptn/Pdcd5/Rspo1/Ftsj1/Acadvl/Rpl22/Prmt1/Pcolce/Dld/Aamp/Zcchc4/Hsd17b12/Bmp7/Lgr4/Pitpna/Serpine2/Scp2/Thbs1/Ryr2/Nav2/Acaca/Aplp2/Slit2/Slit1/Abi3bp/Sema5a/Slit3/Nell2/Ncam1/Nrp1/Ptch1/Lrtm2/Insr/Gns/Slc6a6/Dpysl3/Ptprs/Atp1a3/Ptprf/Agrn/Alk/Pank1",45
"GO:0001221","GO:0001221","transcription coregulator binding","27/2311","150/28407",7.38261918613584e-05,0.000701653889591423,0.000432873887033976,"Smarcd3/Hdac2/Med6/Cbx3/Cdc37/Cdc5l/Rpl23/Chd6/Pclo/Bsn/Cit/Crebbp/Ep300/Pgr/Zbtb16/Foxo3/Usp11/Ar/Med1/Nr1d1/Hdac6/Trerf1/Lcor/Vgll4/Per3/Nr3c2/Ccnt2",27
"GO:0044548","GO:0044548","S100 protein binding","7/2311","15/28407",8.37235852080194e-05,0.000789197729419855,0.000486882626662684,"Cacybp/Anxa2/S100b/S100a1/S100a6/Iqgap1/Atp2a2",7
"GO:0016597","GO:0016597","amino acid binding","16/2311","68/28407",8.70001469260343e-05,0.000813416007845036,0.000501823697288379,"Glud1/Cad/Grin2a/Grin1/Ubr1/Mtr/Ubr2/Grin2b/Gad2/Srr/Sesn3/Grm7/Gclc/Grik1/Grin3a/Grin2d",16
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","28/2311","160/28407",9.14586691781405e-05,0.000835061832146498,0.000515177734431798,"Atp1b3/Slc13a3/Slc6a12/Slc6a13/Kcnk1/Slc9a7/Nalcn/Slc24a2/Slc8a2/Scn8a/Slc8a1/Slc4a8/Slc24a4/Slc6a7/Scn3a/Slc6a1/Trpm2/Slc4a10/Scn7a/Slc20a1/Slc9a8/Slc9a1/Slc5a6/Slc38a7/Slc6a6/Scnn1a/Grik1/Atp1a3",28
"GO:0005525","GO:0005525","GTP binding","51/2311","363/28407",9.22387350340831e-05,0.000835061832146498,0.000515177734431798,"Rheb/Nme1/Suclg2/Sar1b/Rap1a/Rhoa/Arf2/Cdc42/Gnai1/Rnd3/Rab2a/Glud1/Rab1b/Sar1a/Fpgt/Rnd2/Rnd1/Fkbp4/Nudt2/Rab5c/Arl6/Eif2b2/Rasl10b/Rac1/Rab31/Rhoc/Rab12/Tubb6/Nkiras1/Rap1b/Gna13/Rabl6/Gtpbp4/Drg2/Rab30/Opa1/Dnm3/Gtpbp1/Mfn2/Gnl3l/Irgq/Arl5b/Dnm2/Arf3/Insr/Rab3c/Diras2/Dnm1/Gnaq/Uprt/Dnm1l",51
"GO:0016791","GO:0016791","phosphatase activity","40/2311","263/28407",9.25526913752597e-05,0.000835061832146498,0.000515177734431798,"Ptp4a1/Ppp1cc/Ppp1cb/Ptp4a2/Ppp2ca/Ppp1ca/Phospho2/Impa1/Psph/Ppp2cb/Ppp1r3c/Nt5c/Ppp1r3d/Ssu72/Sacm1l/Dusp28/Nt5c3/Ppp4c/Ppm1l/Synj1/Ptpn4/Ptprd/Dusp18/Ppp1r12a/Ptprt/Ppm1e/Dnajc6/Mtmr3/Pten/Dusp8/Ptprz1/Ptprr/Ptprm/Ptprs/Inpp4a/Ptprf/Ssh2/Tns1/Eya3/Ptpre",40
"GO:0008046","GO:0008046","axon guidance receptor activity","6/2311","11/28407",9.29460126215233e-05,0.000835061832146498,0.000515177734431798,"Ephb1/Robo2/Sema5a/Robo1/L1cam/Epha7",6
"GO:0008331","GO:0008331","high voltage-gated calcium channel activity","6/2311","11/28407",9.29460126215233e-05,0.000835061832146498,0.000515177734431798,"Cacnb3/Cacna1e/Cacna1b/Cacna1c/Cacnb2/Cacna1d",6
"GO:0008276","GO:0008276","protein methyltransferase activity","19/2311","90/28407",9.62471499418217e-05,0.000858017228163526,0.000529339690418505,"Mettl9/Lcmt1/Mettl23/Prmt1/Mettl22/Fbxo11/Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2/Dnmt3a",19
"GO:0035615","GO:0035615","clathrin adaptor activity","8/2311","20/28407",9.78841518345382e-05,0.000865898266228607,0.000534201767906711,"Ap1s2/Ap1s1/Snap91/Hip1/Ap1g1/Arrb1/Ap2a2/Ap2a1",8
"GO:0005178","GO:0005178","integrin binding","27/2311","153/28407",0.000104587912159511,0.000912310704040079,0.000562835162034795,"Ppia/Hmgb1/Ptn/Igf2/Mmp14/Itga5/Fbln5/Spp1/P4hb/Cd9/Fbln1/Thbs1/Itga4/Tnr/Dst/Itgb8/Utrn/Gsk3b/Tln2/Nrg1/L1cam/Nisch/Itga3/Ptprz1/Anxa7/Egfr/Lama3",27
"GO:0032182","GO:0032182","ubiquitin-like protein binding","23/2311","121/28407",0.000104717402550687,0.000912310704040079,0.000562835162034795,"Uspl1/Dcun1d2/Dcun1d5/Ubxn1/Uchl3/Vps28/Tax1bp1/Rnf4/Ube2n/Tsg101/Ubr5/Herc2/Rnf31/Sobp/Nedd4/Hdac6/Fbxo7/Wdr48/Ascc2/Rnf111/Tom1/Simc1/Jarid2",23
"GO:0016247","GO:0016247","channel regulator activity","26/2311","145/28407",0.000106175021541192,0.000918054697536619,0.000566378824841814,"Sumo1/Calm2/Vti1b/Kcnip2/Cacnb3/Stx8/Gnb2/Commd1/Cabp1/Atp2b4/Akap9/Itpr1/Nrxn3/Nrxn1/Cacnb2/Dpp6/Grm2/Fgf13/Nedd4/Grm7/Ank2/Nos1/Abcc9/Nedd4l/Wnk2/Chrna7",26
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","59/2311","441/28407",0.000110159345176336,0.000945397365319306,0.00058324743636175,"Araf/Stk32b/Stk25/Dapk2/Bmpr1a/Stk17b/Csnk1g2/Pak1/Camk1/Sbk1/Phkg2/Cdk14/Cdkl5/Tnik/Mtor/Ksr2/Uhmk1/Smg1/Kalrn/Acvr1b/Mast4/Lmtk2/Cit/Atm/Gsk3b/Taf1/Prkdc/Pik3r4/Ttbk2/Trio/Map3k9/Map2k6/Prkab2/Dyrk2/Aak1/Eef2k/Cdkl4/Cdk12/Prkaa2/Hipk2/Hipk3/Prpf4b/Dclk2/Dyrk1b/Taok1/Map3k3/Stk35/Trpm7/Strada/Nek1/Csnk1g1/Camk2a/Prkce/Speg/Mapk1/Slk/Braf/Wnk2/Mark4",59
"GO:0043394","GO:0043394","proteoglycan binding","12/2311","43/28407",0.000115140180749322,0.000980823761938666,0.00060510317212509,"Sdcbp/Ptn/Ctsb/Ctss/Slit2/Slit1/Sema5a/Mfn2/Nf1/Atp1a3/Ptprf/Agrn",12
"GO:0019783","GO:0019783","ubiquitin-like protein peptidase activity","22/2311","114/28407",0.000116312889876162,0.00098352811292343,0.00060677157721775,"Uspl1/Otud6b/Uchl3/Desi1/Tank/Eif3h/Cops5/Senp3/Otulin/Usp9x/Mysm1/Usp24/Usp22/Usp2/Usp49/Usp11/Usp54/Usp48/Usp8/Otud4/Usp31/Usp20",22
"GO:0000993","GO:0000993","RNA polymerase II complex binding","11/2311","37/28407",0.000118030589621149,0.000985584107076922,0.000608039989171483,"Elof1/Gtf2b/Elp2/Wdr43/Dhx9/Uvssa/Ago2/Rprd2/Ago1/Smyd3/Rtf1",11
"GO:0042054","GO:0042054","histone methyltransferase activity","14/2311","56/28407",0.000118270092849231,0.000985584107076922,0.000608039989171483,"Mettl23/Prmt1/Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2",14
"GO:0001098","GO:0001098","basal transcription machinery binding","15/2311","63/28407",0.000124247355770435,0.00102060327954286,0.000629644494656192,"Elof1/Gtf2b/Elp2/Wdr43/Dhx9/Uvssa/Taf1/Crebbp/Ago2/Rprd2/Ago1/Ar/Tcf4/Smyd3/Rtf1",15
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","15/2311","63/28407",0.000124247355770435,0.00102060327954286,0.000629644494656192,"Elof1/Gtf2b/Elp2/Wdr43/Dhx9/Uvssa/Taf1/Crebbp/Ago2/Rprd2/Ago1/Ar/Tcf4/Smyd3/Rtf1",15
"GO:0019001","GO:0019001","guanyl nucleotide binding","53/2311","387/28407",0.00013251274446249,0.00107316659247792,0.000662072570553881,"Rheb/Nme1/Suclg2/Suclg1/Sar1b/Rap1a/Rhoa/Arf2/Cdc42/Gnai1/Rnd3/Rab2a/Glud1/Rab1b/Sar1a/Fpgt/Rnd2/Rnd1/Fkbp4/Nudt2/Rab5c/Arl6/Eif2b2/Rasl10b/Rac1/Rab31/Rhoc/Rab12/Tubb6/Nkiras1/Rap1b/Gna13/Rabl6/Gtpbp4/Drg2/Rab30/Opa1/Dnm3/Gtpbp1/Mfn2/Gnl3l/Irgq/Arl5b/Pde11a/Dnm2/Arf3/Insr/Rab3c/Diras2/Dnm1/Gnaq/Uprt/Dnm1l",53
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","53/2311","387/28407",0.00013251274446249,0.00107316659247792,0.000662072570553881,"Rheb/Nme1/Suclg2/Suclg1/Sar1b/Rap1a/Rhoa/Arf2/Cdc42/Gnai1/Rnd3/Rab2a/Glud1/Rab1b/Sar1a/Fpgt/Rnd2/Rnd1/Fkbp4/Nudt2/Rab5c/Arl6/Eif2b2/Rasl10b/Rac1/Rab31/Rhoc/Rab12/Tubb6/Nkiras1/Rap1b/Gna13/Rabl6/Gtpbp4/Drg2/Rab30/Opa1/Dnm3/Gtpbp1/Mfn2/Gnl3l/Irgq/Arl5b/Pde11a/Dnm2/Arf3/Insr/Rab3c/Diras2/Dnm1/Gnaq/Uprt/Dnm1l",53
"GO:0101005","GO:0101005","deubiquitinase activity","20/2311","100/28407",0.000140486306653214,0.00112978498357479,0.00069700236057612,"Otud6b/Uchl3/Tank/Eif3h/Cops5/Senp3/Otulin/Usp9x/Mysm1/Usp24/Usp22/Usp2/Usp49/Usp11/Usp54/Usp48/Usp8/Otud4/Usp31/Usp20",20
"GO:0019829","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","14/2311","57/28407",0.000145143336289998,0.00115913081064929,0.000715106788446336,"Atp6v1d/Atp6v1e1/Atp1b3/Atp6v1f/Atp6v1g1/Atp6v0e/Atp2b4/Atp2b3/Atp2b1/Atp13a3/Abcc8/Atp1a3/Abcc9/Atp2a2",14
"GO:0140312","GO:0140312","cargo adaptor activity","8/2311","21/28407",0.000146860592066736,0.00116475641983963,0.000718577415992594,"Ap1s2/Ap1s1/Snap91/Hip1/Ap1g1/Arrb1/Ap2a2/Ap2a1",8
"GO:0001540","GO:0001540","amyloid-beta binding","16/2311","71/28407",0.000150125963432494,0.00118249902703677,0.000729523427206207,"Pfdn4/Cst3/Tm2d1/Vbp1/Grin1/Gria1/Sorl1/Clstn2/Apba1/Clstn3/Insr/Apba2/Atp1a3/Gria3/Clstn1/Chrna7",16
